brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,accident_binary,clean_title_binary,brand_enc,fuel_type_enc,transmission_enc,ext_col_enc,int_col_enc,price_category,cluster_KMeans,cluster_Agglomerative,cluster_DBSCAN,cluster_MeanShift,cluster,cluster_label
Audi,Q5 2.0T Premium Plus,2015,54700,E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,8-Speed A/T,Gray,Brown,At least 1 accident or damage reported,Yes,20995.0,11,1,1,3,1,25,104,23,Mid-Range,4,4,0,2,4,Luxury
Chevrolet,Express 1500 Base,2010,204000,E85 Flex Fuel,310.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,4-Speed A/T,White,Gray,At least 1 accident or damage reported,Yes,4900.0,16,1,1,8,1,6,263,57,Budget,1,4,0,2,1,Economy
Chevrolet,Silverado 2500 LT,2015,122770,E85 Flex Fuel,360.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,A/T,Brown,Black,None reported,Yes,27499.0,11,0,1,8,1,31,38,10,Mid-Range,6,4,1,2,6,
Audi,Q5 2.0T Premium Plus,2016,52105,E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,A/T,White,Beige,At least 1 accident or damage reported,Yes,20499.0,10,1,1,3,1,31,263,9,Mid-Range,4,4,0,2,4,Luxury
Ford,F-150 Lariat,2016,25000,E85 Flex Fuel,385.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Gray,Black,None reported,Yes,65000.0,10,0,1,12,1,14,104,10,Premium,6,4,1,2,6,
Chevrolet,Tahoe LT,2009,104733,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Black,Black,None reported,Yes,15000.0,17,0,1,8,1,14,20,10,Budget,6,4,1,2,6,
Cadillac,Escalade Luxury,2012,114500,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,16100.0,14,0,1,7,1,31,20,10,Budget,6,4,1,2,6,
Ford,F-150 Platinum,2018,37100,E85 Flex Fuel,395.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,10-Speed A/T,Black,Black,None reported,Yes,46000.0,8,0,1,12,1,2,20,10,Premium,6,4,1,2,6,
Land,Rover Range Rover Sport Supercharged,2015,64300,E85 Flex Fuel,550.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,44850.0,11,0,1,23,1,51,29,10,Premium,2,4,-1,2,2,
Ford,F-150 XL,2018,52500,E85 Flex Fuel,395.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,A/T,Gray,Gray,None reported,Yes,35000.0,8,0,1,12,1,31,104,57,Mid-Range,6,4,1,2,6,
Chevrolet,Avalanche 1500 LT,2010,170000,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,At least 1 accident or damage reported,Yes,9000.0,16,1,1,8,1,31,20,10,Budget,1,4,0,2,1,Economy
Ford,F-150 XLT,2019,69800,E85 Flex Fuel,395.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,10-Speed A/T,Silver,Gray,None reported,Yes,34600.0,7,0,1,12,1,2,223,57,Mid-Range,6,4,1,2,6,
Ford,F-150 XLT,2016,25880,E85 Flex Fuel,282.0HP 3.5L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Red,Gray,None reported,Yes,25500.0,10,0,1,12,1,14,198,57,Mid-Range,6,4,1,2,6,
Cadillac,Escalade Platinum Edition,2012,160249,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,12900.0,14,0,1,7,1,31,20,10,Budget,6,4,1,2,6,
Chevrolet,Silverado 1500 LT,2012,104000,E85 Flex Fuel,315.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Blue,Gray,At least 1 accident or damage reported,Yes,16500.0,14,1,1,8,1,14,29,57,Budget,6,4,0,2,6,
Chevrolet,Suburban LT,2016,98000,E85 Flex Fuel,355.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Transmission Overdrive Switch,Gray,Gray,At least 1 accident or damage reported,Yes,30000.0,10,1,1,8,1,50,104,57,Mid-Range,4,4,-1,2,4,Luxury
GMC,Savana 2500 Work Van,2018,63460,E85 Flex Fuel,341.0HP 6.0L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Beige,None reported,Yes,33000.0,8,0,1,13,1,31,263,9,Mid-Range,6,4,1,2,6,
Audi,A4 2.0T Premium Plus,2015,83420,E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,8-Speed A/T,Red,Gray,At least 1 accident or damage reported,Yes,16000.0,11,1,1,3,1,25,198,57,Budget,6,4,0,2,6,
Ford,F-250 Lariat,2015,94634,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Black,At least 1 accident or damage reported,Yes,32500.0,11,1,1,12,1,31,263,10,Mid-Range,6,4,0,2,6,
Land,Rover Range Rover 3.0L Supercharged,2014,59500,E85 Flex Fuel,340.0HP 3.0L V6 Cylinder Engine Flex Fuel Capability,A/T,Red,Black,None reported,Yes,33800.0,12,0,1,23,1,31,198,10,Mid-Range,6,4,1,2,6,
Audi,A4 2.0T Premium,2014,90236,E85 Flex Fuel,220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,9999.0,12,0,1,3,1,51,104,10,Budget,2,4,-1,2,2,
Chrysler,Town & Country Touring-L,2012,163500,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Gray,Beige,None reported,Yes,5949.0,14,0,1,9,1,14,104,9,Budget,6,4,1,2,6,
Chevrolet,Tahoe LTZ,2011,140401,E85 Flex Fuel,320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Red,Beige,At least 1 accident or damage reported,Yes,16000.0,15,1,1,8,1,14,198,9,Budget,1,4,0,2,1,Economy
Ford,E350 Super Duty XLT,2010,248000,E85 Flex Fuel,255.0HP 5.4L 8 Cylinder Engine Flex Fuel Capability,A/T,Silver,Beige,At least 1 accident or damage reported,Yes,14000.0,16,1,1,12,1,31,223,9,Budget,1,4,-1,2,1,Economy
Jeep,Commander Sport,2007,161900,E85 Flex Fuel,235.0HP 4.7L 8 Cylinder Engine Flex Fuel Capability,A/T,Blue,Gray,At least 1 accident or damage reported,Yes,4800.0,19,1,1,20,1,31,29,57,Budget,1,4,0,2,1,Economy
Cadillac,Escalade Premium,2013,113395,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,6-Speed A/T,Beige,Beige,At least 1 accident or damage reported,Yes,18800.0,13,1,1,7,1,14,17,9,Budget,6,4,0,2,6,
Jeep,Grand Cherokee Limited,2015,157000,E85 Flex Fuel,290.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,White,Black,None reported,Yes,17000.0,11,0,1,20,1,31,263,10,Budget,6,4,1,2,6,
Ford,F-250 XL,2020,36000,E85 Flex Fuel,385.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,None reported,Yes,44000.0,6,0,1,12,1,31,263,57,Premium,6,4,1,2,6,
Dodge,Grand Caravan SE,2018,64000,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,None reported,Yes,35000.0,8,0,1,10,1,31,263,57,Mid-Range,6,4,1,2,6,
Ford,F-150 XLT,2016,71000,E85 Flex Fuel,385.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Unknown,At least 1 accident or damage reported,Yes,24350.0,10,1,1,12,1,31,20,126,Mid-Range,4,4,0,2,4,Luxury
Ford,Transit Connect XLT,2016,111700,E85 Flex Fuel,169.0HP 2.5L 4 Cylinder Engine Flex Fuel Capability,A/T,White,Beige,None reported,Yes,15500.0,10,0,1,12,1,31,263,9,Budget,6,4,1,2,6,
Chrysler,Town & Country Touring-L,2013,115872,E85 Flex Fuel,283.0HP 3.6L V6 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,9500.0,13,0,1,9,1,31,20,10,Budget,6,4,1,2,6,
Hyundai,Palisade SEL,2021,34742,Gasoline,3.8L V6 24V GDI DOHC,8-Speed Automatic,Moonlight Cloud,Gray,At least 1 accident or damage reported,Yes,38005.0,5,1,1,17,2,26,154,57,Mid-Range,4,1,2,0,4,Luxury
Lexus,RX 350 RX 350,2022,22372,Gasoline,3.5 Liter DOHC,Automatic,Blue,Black,None reported,Unknown,54598.0,4,0,0,24,2,33,29,10,Premium,3,2,3,1,3,
Audi,Q3 45 S line Premium Plus,2021,9835,Gasoline,2.0L I4 16V GDI DOHC Turbo,8-Speed Automatic,Glacier White Metallic,Black,None reported,Unknown,34999.0,5,0,0,3,2,26,97,10,Mid-Range,3,2,3,1,3,
Acura,ILX 2.4L,2016,136397,Gasoline,2.4 Liter,F,Silver,Ebony.,None reported,Unknown,14798.0,10,0,0,0,2,44,223,49,Budget,3,2,-1,1,3,
Audi,S3 2.0T Premium Plus,2017,84000,Gasoline,292.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Blue,Black,None reported,Yes,31000.0,9,0,1,3,2,14,29,10,Mid-Range,7,0,4,0,7,
BMW,740 iL,2001,242000,Gasoline,282.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,A/T,Green,Green,None reported,Yes,7300.0,25,0,1,4,2,31,105,60,Budget,8,0,4,4,8,Standard
Lexus,RC 350 F Sport,2021,23436,Gasoline,311.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,41927.0,5,0,1,24,2,14,20,10,Premium,7,6,4,0,7,
Land,Rover Range Rover Sport 3.0 Supercharged HST,2021,27608,Gasoline,V6,Automatic,Fuji White,Pimento / Ebony,None reported,Unknown,73897.0,5,0,0,23,2,33,89,95,Premium,3,2,3,1,3,
Toyota,Supra 3.0 Premium,2021,12500,Gasoline,382.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,Yellow,Black,None reported,Yes,53500.0,5,0,1,49,2,31,271,10,Premium,0,6,4,0,0,
Lincoln,Aviator Reserve AWD,2022,18196,Gasoline,400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Brown,None reported,Yes,62000.0,4,0,1,25,2,51,20,23,Premium,2,5,4,0,2,
Jaguar,F-TYPE,2020,15903,Gasoline,2.0 Liter Supercharged,Automatic,Silver,Black,None reported,Unknown,47998.0,6,0,0,19,2,33,223,10,Premium,3,2,3,1,3,
Land,Rover LR4 HSE,2013,79800,Gasoline,375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,29990.0,13,0,1,23,2,31,263,10,Mid-Range,8,0,4,0,8,Standard
Dodge,Challenger SXT,2013,61074,Gasoline,305.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,None reported,Yes,16800.0,13,0,1,10,2,31,20,57,Budget,7,0,4,0,7,
Nissan,350Z Enthusiast,2003,74000,Gasoline,287.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Purple,Unknown,None reported,Yes,11000.0,23,0,1,35,2,18,191,126,Budget,8,0,4,0,8,Standard
Jaguar,F-TYPE R,2018,35250,Gasoline,550.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Black,None reported,Yes,68750.0,8,0,1,19,2,25,105,10,Premium,7,6,4,0,7,
Genesis,GV70 3.5T Sport,2023,5400,Gasoline,375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Green,Beige,None reported,Unknown,60000.0,3,0,0,14,2,25,105,9,Premium,3,2,3,1,3,
BMW,440 Gran Coupe 440i xDrive,2020,25990,Gasoline,3.0 Liter Turbo,Automatic,White,Beige,None reported,Unknown,38598.0,6,0,0,4,2,33,263,9,Mid-Range,3,2,3,1,3,
Ford,F-150 XLT,2023,2823,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Automatic,Iconic Silver Metallic,Black,None reported,Yes,58504.0,3,0,1,12,2,33,114,10,Premium,7,3,4,0,7,
Chevrolet,Suburban RST,2021,52000,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,10-Speed A/T,Blue,Black,None reported,Yes,61000.0,5,0,1,8,2,2,29,10,Premium,7,3,4,0,7,
Hyundai,Elantra N Base,2022,11650,Gasoline,276.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,32300.0,4,0,1,17,2,51,20,10,Mid-Range,2,5,4,0,2,
Nissan,Sentra SR,2016,96541,Gasoline,1.8 Liter,Automatic,Blue,Black,None reported,Unknown,13998.0,10,0,0,35,2,33,29,10,Budget,3,2,3,1,3,
Mercedes-Benz,AMG CLA 45 Base 4MATIC,2021,17500,Gasoline,382.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,59995.0,5,0,1,32,2,31,104,10,Premium,0,6,4,0,0,
BMW,650 Gran Coupe i xDrive,2015,69000,Gasoline,445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,25700.0,11,0,1,4,2,25,104,10,Mid-Range,7,3,4,0,7,
Mercedes-Benz,AMG C 43 Base 4MATIC,2018,28800,Gasoline,362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,9-Speed A/T,Silver,Black,None reported,Yes,48000.0,8,0,1,32,2,29,223,10,Premium,0,6,4,0,0,
Dodge,Ram 1500 Laramie Mega Cab,2006,300183,Gasoline,345.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Gray,At least 1 accident or damage reported,Yes,10900.0,20,1,1,10,2,31,223,57,Budget,1,7,-1,4,1,Economy
Kia,Sorento SX,2011,171000,Gasoline,276.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,5999.0,15,0,1,22,2,31,20,10,Budget,8,0,4,0,8,Standard
Lexus,LX 570 Base,2016,118700,Gasoline,383.0HP 5.7L 8 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Beige,None reported,Yes,46900.0,10,0,1,24,2,25,20,9,Premium,8,0,4,0,8,Standard
Jeep,New Compass Trailhawk,2017,119000,Gasoline,180.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Black,None reported,Yes,15900.0,9,0,1,20,2,31,198,10,Budget,7,0,4,0,7,
BMW,340 i,2018,44261,Gasoline,3.0 Liter Turbo,Automatic,Gray,Black,None reported,Unknown,33598.0,8,0,0,4,2,33,104,10,Mid-Range,3,2,3,1,3,
Audi,A4 2.0T Premium Plus quattro,2012,125575,Gasoline,211.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,8999.0,14,0,1,3,2,25,223,10,Budget,8,0,4,0,8,Standard
Hyundai,Tucson SE,2007,16200,Gasoline,173.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,Gold,Beige,None reported,Yes,8200.0,19,0,1,17,2,31,99,9,Budget,8,0,4,0,8,Standard
BMW,Z4 sDrive28i,2014,70000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,20000.0,12,1,1,4,2,31,263,9,Budget,4,1,2,0,4,Luxury
Honda,Passport Elite,2023,2978,Gasoline,3.5 Liter SOHC,Automatic,Lunar Silver Metallic,Gray,None reported,Unknown,45498.0,3,0,0,15,2,33,131,57,Premium,3,2,3,1,3,
BMW,M850 i xDrive,2019,9949,Gasoline,4.4 Liter DOHC Twin Turbo,Automatic,Blue,Black,None reported,Unknown,75798.0,7,0,0,4,2,33,29,10,Premium,3,2,3,1,3,
Audi,A7 Premium,2012,54000,Gasoline,310.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Brown,At least 1 accident or damage reported,Yes,36880.0,14,1,1,3,2,25,20,23,Mid-Range,4,1,2,0,4,Luxury
Chevrolet,Silverado 1500 Custom Trail Boss,2021,51351,Gasoline,5.3L V8 16V GDI OHV,Automatic,Black,Jet Black,None reported,Yes,43147.0,5,0,1,8,2,33,20,63,Premium,7,3,4,0,7,
MINI,Convertible John Cooper Works,2017,24280,Gasoline,228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,29000.0,9,1,1,28,2,14,20,10,Mid-Range,4,1,2,0,4,Luxury
Toyota,Avalon Touring,2016,89148,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,17500.0,10,0,1,49,2,31,20,10,Budget,0,6,4,0,0,
Porsche,Cayenne Platinum Edition,2017,73043,Gasoline,300.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,None reported,Yes,30990.0,9,0,1,39,2,25,263,10,Mid-Range,0,6,4,0,0,
Mercedes-Benz,AMG C 63 S,2017,60000,Gasoline,503.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,At least 1 accident or damage reported,Yes,52500.0,9,1,1,32,2,51,104,10,Premium,4,1,2,0,4,Luxury
Honda,CR-V EX-L,2016,73549,Gasoline,2.4L I4 16V GDI DOHC,Automatic CVT,Mountain Air Metallic,Black,At least 1 accident or damage reported,Unknown,20848.0,10,1,0,15,2,34,156,10,Mid-Range,3,2,5,1,3,
Hummer,H2 Base,2005,110900,Gasoline,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,19500.0,21,0,1,16,2,31,104,10,Budget,8,0,4,0,8,Standard
Porsche,911 Carrera S,2013,39000,Gasoline,400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Blue,Black,None reported,Yes,73000.0,13,0,1,39,2,20,29,10,Premium,0,6,4,0,0,
Mercedes-Benz,CLA-Class CLA 250,2016,120000,Gasoline,208.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,19800.0,10,0,1,32,2,51,20,10,Budget,2,5,4,0,2,
Chrysler,300 Touring,2009,134602,Gasoline,250.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Black,None reported,Yes,7500.0,17,0,1,9,2,51,29,10,Budget,2,5,4,0,2,
Nissan,Rogue SV,2023,1094,Gasoline,1.5L I3 12V GDI DOHC Turbo,Automatic CVT,Caspian Blue,Light Gray,None reported,Unknown,30999.0,3,0,0,35,2,34,45,65,Mid-Range,3,2,3,1,3,
Audi,A3 2.0T,2010,83500,Gasoline,200.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,None reported,Yes,6500.0,16,0,1,3,2,51,223,10,Budget,2,5,4,0,2,
Ford,Mustang GT Premium,2014,37060,Gasoline,420.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,28500.0,12,0,1,12,2,18,20,10,Mid-Range,7,3,4,0,7,
Acura,RL Technology,2010,97700,Gasoline,300.0HP 3.7L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Beige,None reported,Yes,10995.0,16,0,1,0,2,51,29,9,Budget,2,5,4,0,2,
Mercedes-Benz,GLK-Class GLK 350,2014,186000,Gasoline,302.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,10000.0,12,1,1,32,2,31,20,9,Budget,1,7,2,0,1,Economy
Toyota,C-HR LE,2021,13180,Gasoline,2.0 Liter,CVT-F,Unknown,Unknown,None reported,Unknown,23998.0,5,0,0,49,2,43,256,126,Mid-Range,3,2,3,1,3,
Lexus,IS 350 Base,2014,104000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,21000.0,12,0,1,24,2,25,20,10,Mid-Range,8,0,4,0,8,Standard
BMW,M4 CS,2019,19069,Gasoline,3.0 Liter DOHC Turbo,Automatic,Alpine White,Anthracite,None reported,Unknown,69998.0,7,0,0,4,2,33,2,4,Premium,3,2,3,1,3,
Cadillac,CT5 Premium Luxury,2023,6090,Gasoline,237.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,46900.0,3,0,1,7,2,31,263,9,Premium,7,3,4,0,7,
Audi,A5 2.0T Premium Plus,2019,47523,Gasoline,248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,31000.0,7,0,1,3,2,51,20,10,Mid-Range,2,5,4,0,2,
Chrysler,300C SRT8,2006,43000,Gasoline,425.0HP 6.1L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Silver,Black,At least 1 accident or damage reported,Yes,19995.0,20,1,1,9,2,8,223,10,Budget,4,1,2,0,4,Luxury
BMW,M4 Base,2019,57800,Gasoline,425.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Red,None reported,Yes,55999.0,7,0,1,4,2,51,20,98,Premium,2,5,4,0,2,
Toyota,GR Corolla Circuit Edition,2023,952,Gasoline,300.0HP 1.6L 3 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Gray,None reported,Yes,49950.0,3,0,1,49,2,18,223,57,Premium,0,6,4,0,0,
Audi,RS 5 2.9T,2019,21240,Gasoline,444.0HP 2.9L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,59950.0,7,1,1,3,2,25,20,10,Premium,4,1,2,0,4,Luxury
Porsche,Cayenne Base,2019,59338,Gasoline,335.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,42499.0,7,0,1,39,2,51,20,10,Premium,2,5,4,0,2,
Maserati,Quattroporte S,2019,23230,Gasoline,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,44999.0,7,0,1,29,2,25,20,10,Premium,0,6,4,0,0,
Jaguar,XF 35t R-Sport,2017,48000,Gasoline,340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,A/T,Red,Black,At least 1 accident or damage reported,Yes,30000.0,9,1,1,19,2,31,198,10,Mid-Range,4,1,2,0,4,Luxury
Lexus,ES 330 Base,2005,41059,Gasoline,225.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,White,Beige,None reported,Yes,11100.0,21,0,1,24,2,8,263,9,Budget,8,0,4,0,8,Standard
Land,Rover Discovery Sport SE R-Dynamic,2020,21240,Gasoline,2.0 Liter,Automatic,White,Black,None reported,Unknown,37998.0,6,0,0,23,2,33,263,10,Mid-Range,3,2,3,1,3,
Porsche,Cayman GTS,2015,11500,Gasoline,340.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Silver,Unknown,None reported,Yes,72000.0,11,0,1,39,2,20,223,126,Premium,0,6,4,0,0,
Genesis,G90 3.3T Premium,2021,9950,Gasoline,365.0HP 3.3L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Blue,None reported,Yes,53950.0,5,0,1,14,2,25,223,21,Premium,7,3,4,0,7,
Volkswagen,Golf R 20th Anniversary Edition,2023,633,Gasoline,315.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,47999.0,3,0,1,50,2,18,263,10,Premium,0,6,4,0,0,
Audi,RS 7 4.0T Prestige,2014,59715,Gasoline,560.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,At least 1 accident or damage reported,Yes,45000.0,12,1,1,3,2,31,104,10,Premium,4,1,2,0,4,Luxury
BMW,740 Li,2012,85252,Gasoline,326.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,18500.0,14,0,1,4,2,14,20,10,Budget,7,0,4,0,7,
BMW,M6 Base,2016,25500,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,55000.0,10,0,1,4,2,20,263,10,Premium,7,3,4,0,7,
Subaru,Forester 2.5 X,2004,210703,Gasoline,165.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,M/T,Green,Beige,None reported,Unknown,2300.0,22,0,0,46,2,45,105,9,Budget,8,2,-1,6,8,Standard
Hyundai,Elantra N Base,2023,3800,Gasoline,276.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,34000.0,3,0,1,17,2,18,263,10,Mid-Range,7,3,4,0,7,
Mercedes-Benz,SLC 300 Base,2018,33000,Gasoline,241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Red,Black,At least 1 accident or damage reported,Yes,29900.0,8,1,1,32,2,29,198,10,Mid-Range,4,1,2,0,4,Luxury
BMW,435 Gran Coupe i,2016,76009,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Beige,None reported,Yes,24950.0,10,0,1,4,2,25,263,9,Mid-Range,7,0,4,0,7,
Jeep,Grand Cherokee Summit,2020,31349,Gasoline,5.7L V8 16V MPFI OHV,8-Speed Automatic,Granite Crystal Clearcoat Metallic,Black,None reported,Unknown,39366.0,6,0,0,20,2,26,100,10,Mid-Range,3,2,3,1,3,
Lexus,RC 350 Base,2015,48000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Orange,Red,None reported,Yes,32900.0,11,0,1,24,2,51,170,98,Mid-Range,2,5,4,0,2,
BMW,525 i,2005,91420,Gasoline,215.0HP 2.5L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,8900.0,21,0,1,4,2,14,20,10,Budget,8,0,4,0,8,Standard
Toyota,Corolla LE,2003,124756,Gasoline,130.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,M/T,Beige,Beige,At least 1 accident or damage reported,Yes,4995.0,23,1,1,49,2,45,17,9,Budget,1,7,2,6,1,Economy
GMC,Acadia SLT-1,2012,116226,Gasoline,288.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,7900.0,14,0,1,13,2,14,20,10,Budget,8,0,4,0,8,Standard
Lexus,LC 500 Base,2020,37869,Gasoline,5.0L V8 32V PDI DOHC,10-Speed Automatic,Atomic Silver,Rioja Red,None reported,Unknown,75950.0,6,0,0,24,2,3,11,102,Premium,3,2,3,1,3,
Cadillac,CT5-V V-Series,2022,4451,Gasoline,3.0L V6 24V GDI DOHC Twin Turbo,Automatic,Summit White,Jet Black,At least 1 accident or damage reported,Yes,55655.0,4,1,1,7,2,33,241,63,Premium,4,1,2,0,4,Luxury
BMW,540 i xDrive,2020,27158,Gasoline,2.0 Liter Turbo,Automatic,Imperial Blue Metallic,Canberra Beige/Black,None reported,Unknown,39998.0,6,0,0,4,2,33,115,27,Premium,3,2,3,1,3,
